what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1338497238490
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1338497238491
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1338497238501
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1338497238507
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1338497238509
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1338497238512
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1338497238531
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1338497238544
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1338497238553
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1338497238564
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1338497238569
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1338497238571
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1338497238583
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1338497238584
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1338497238586
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1338497238588
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1338497238590
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1338497238604
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1338497238611
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1338497238614
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1338497238617
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1338497238623
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1338497238624
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1338497238635
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1338497238688
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1338497238689
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1338497238708
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1338497238714
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1338497238717
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1338497238750
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1338497238757
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1338497238762
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1338497238779
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1338497238793
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1338497238827
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1338497238832
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1338497238835
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1338497238837
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1338497238844
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1338497238847
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1338497238854
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1338497238857
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1338497238858
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1338497238860
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1338497238860
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1338497238875
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1338497238894
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1338497238898
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1338497238906
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1338497238914
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1338497238918
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1338497238934
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1338497238948
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1338497238966
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1338497238982
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1338497238988
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1338497239023
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1338497239029
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1338497239044
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1338497239049
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1338497239063
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1338497239067
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1338497239067
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1338497239121
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1338497239123
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1338497239126
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1338497239128
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1338497239141
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1338497239163
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1338497239165
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1338497239202
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1338497239228
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1338497239241
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1338497239250
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1338497239291
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1338497239303
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1338497239318
os,sysinfo,,,"win32",1338497239327
arch,sysinfo,,,"x86",1338497239327
ws,sysinfo,,,"win32",1338497239327
locale,sysinfo,,,"en_US",1338497239327
processors,sysinfo,,,"1",1338497239327
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1338497239327
java.runtime.version,sysinfo,,,"1.7.0_04-b22",1338497239327
java.specification.name,sysinfo,,,"Java Platform API Specification",1338497239327
java.specification.vendor,sysinfo,,,"Oracle Corporation",1338497239327
java.specification.version,sysinfo,,,"1.7",1338497239327
java.vendor,sysinfo,,,"Oracle Corporation",1338497239327
java.version,sysinfo,,,"1.7.0_04",1338497239327
java.vm.info,sysinfo,,,"mixed mode, sharing",1338497239327
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1338497239327
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1338497239327
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1338497239327
java.vm.specification.version,sysinfo,,,"1.7",1338497239327
java.vm.vendor,sysinfo,,,"Oracle Corporation",1338497239327
java.vm.version,sysinfo,,,"23.0-b21",1338497239327
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1338497242575
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1338497242636
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1338497246622
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1338497246748
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1338497246803
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1338497246891
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1338497247916
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1338497248100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497249588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497249755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497252310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497287532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497287593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497293817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497293859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497300273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497300326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497351662
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1338497352082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497357265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497357272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497357281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497365601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497365877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497461211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497461850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497463229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497463379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497474737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497475573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497502703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497503309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497515299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497518443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497671827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497677779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338497688745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1338497701060
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1338497703991
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1338497720679
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1338497729948
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1338497730001
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1338497739308
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1338497823060
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1338497839386
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1338497839607
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1338497850840
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1338497850910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497861470
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1338497862533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338497862957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498036118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498037314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498038464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498042687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498046722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498065729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498066655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498066665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498068289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498068412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498086112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498086918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498086935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498087081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498093374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498094213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498098659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498099895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498100354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498100774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498111519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498111948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498117764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498122100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498122359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498124030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498124548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498141380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498143475
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.300.v20110815-1438,"org.eclipse.equinox.frameworkadmin.equinox",1338498264393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498265860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498266641
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498269173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498431783
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498432486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498441214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498441846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498455009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498465472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498465489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498467662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498467839
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1338498469307
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1338498472351
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1338498472495
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1338498474477
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1338498474479
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1338498474482
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1338498474484
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1338498474487
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1338498474489
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1338498474491
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1338498474493
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1338498474495
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1338498474497
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1338498474630
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1338498474634
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1338498546671
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1338498546674
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1338498546677
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1338498546677
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1338498546677
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1338498546679
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1338498546679
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1338498546679
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1338498546679
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1338498546682
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1338498546682
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1338498546682
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1338498546682
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1338498546683
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1338498546685
