what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1339102934553
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1339102934553
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1339102934553
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1339102934553
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1339102934553
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1339102934553
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1339102934553
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1339102934553
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1339102934553
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1339102934568
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1339102934568
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1339102934568
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1339102934568
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1339102934568
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1339102934568
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1339102934584
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1339102934600
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1339102934600
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1339102934600
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1339102934600
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1339102934600
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1339102934600
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1339102934600
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1339102934662
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1339102934662
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1339102934662
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1339102934662
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1339102934662
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1339102934662
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1339102934662
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1339102934662
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1339102934662
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1339102934662
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1339102934693
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1339102934693
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1339102934693
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1339102934693
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1339102934693
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1339102934693
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1339102934709
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1339102934709
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1339102934709
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1339102934709
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1339102934709
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1339102934709
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1339102934709
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1339102934709
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1339102934725
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1339102934740
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1339102934740
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1339102934740
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1339102934740
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1339102934740
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1339102934740
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1339102934740
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1339102934756
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1339102934756
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1339102934756
os,sysinfo,,,"win32",1339102934756
arch,sysinfo,,,"x86",1339102934756
ws,sysinfo,,,"win32",1339102934756
locale,sysinfo,,,"en_US",1339102934756
processors,sysinfo,,,"1",1339102934756
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1339102934756
java.runtime.version,sysinfo,,,"1.7.0_04-b22",1339102934756
java.specification.name,sysinfo,,,"Java Platform API Specification",1339102934756
java.specification.vendor,sysinfo,,,"Oracle Corporation",1339102934756
java.specification.version,sysinfo,,,"1.7",1339102934756
java.vendor,sysinfo,,,"Oracle Corporation",1339102934756
java.version,sysinfo,,,"1.7.0_04",1339102934756
java.vm.info,sysinfo,,,"mixed mode, sharing",1339102934756
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1339102934756
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1339102934756
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1339102934756
java.vm.specification.version,sysinfo,,,"1.7",1339102934756
java.vm.vendor,sysinfo,,,"Oracle Corporation",1339102934756
java.vm.version,sysinfo,,,"23.0-b21",1339102934756
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1339102935131
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1339102935147
started,bundle,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms",1339102957938
opened,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339102958453
started,bundle,com.android.ide.eclipse.traceview,18.0.0.v201203301601-306762,"com.android.ide.eclipse.traceview",1339102962922
opened,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.DeviceView",1339102963016
opened,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.EmulatorControlView",1339102963234
opened,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.ThreadView",1339102963328
activated,perspective,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.Perspective",1339102963453
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339102963469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339102971969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339102998577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339103002937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339104207156
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.DeviceView",1339104207993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339104238441
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339107979980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339107979995
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.DeviceView",1339107980004
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339107981583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339107985742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108015300
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.DeviceView",1339108015300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108017441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108087447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108093860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108095993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108097443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108099192
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1339108105608
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339108105630
activated,perspective,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.Perspective",1339108107118
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.DeviceView",1339108107127
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339108113554
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.DeviceView",1339108117324
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339108120851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108122645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108133675
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.DeviceView",1339108133684
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339108138007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108150028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108160468
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.DeviceView",1339108160474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108210725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108215177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108266725
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339108272449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108272465
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.DeviceView",1339108272475
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339108282146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108294840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108473020
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.DeviceView",1339108473057
activated,view,com.android.ide.eclipse.ddms,18.0.0.v201203301601-306762,"com.android.ide.eclipse.ddms.views.LogCatView",1339108474964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339108477906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109161873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109167158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109174625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109183190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109338833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109344284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109558903
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109568104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109568142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109568239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109574484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109591126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109596469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109602603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109604218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109605491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109607370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109609031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109610918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109619588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109696882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339109699539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339111146725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339111867578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339111868438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339111869641
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339111869922
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1339111870735
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1339111870781
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1339111871375
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1339111871391
activated,perspective,com.android.ide.eclipse.ddms,,"com.android.ide.eclipse.ddms.Perspective",1339113658765
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1339113658768
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1339113658799
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1339113658908
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1339113659182
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1339113659232
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1339113659263
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1339113659306
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1339113659340
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1339113659379
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1339113659389
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1339113659402
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1339113659416
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1339113659434
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1339113659435
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1339113659739
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1339113659761
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1339113659785
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1339113659825
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1339113659845
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1339113659854
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1339113659864
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1339113659889
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1339113659900
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1339113659919
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1339113659920
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1339113659941
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1339113659963
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1339113660271
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1339113660300
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1339113660318
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1339113660322
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1339113660374
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1339113660434
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1339113660449
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1339113660468
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1339113660469
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1339113660471
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1339113660481
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1339113660481
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1339113660494
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1339113660503
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1339113660511
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1339113660514
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1339113660838
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1339113661420
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1339113662105
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1339113662122
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1339113662374
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1339113662757
